1,40
2,42
4,20
6,31
7,43
8,13
9,15
10,54
11,24
13,22
14,78
15,158
16,5
18,39
19,68
20,37
21,77
22,15
23,16
24,5
25,84
26,84
27,4
31,40
32,41
33,12
36,12
37,56
38,119
39,38
41,50
42,93
43,81
46,11
47,33
48,37
52,10
53,6
54,5
56,28
57,5
59,191
62,103
63,2
64,16
65,14
66,4
67,136
68,152
69,55
71,24
73,18
74,9
75,16
76,24
77,53
79,19
81,19
82,7
84,11
85,39
86,9
87,22
90,33
95,33
96,14
97,142
100,34
101,115
102,56
103,17
104,13
106,136
107,14
108,12
111,24
112,33
114,96
115,40
116,11
117,112
119,33
120,151
123,145
124,50
125,60
126,68
127,13
129,12
130,35
131,74
133,15
134,25
136,136
139,12
141,84
142,94
143,19
144,7
145,11
147,10
148,68
149,3
150,29
151,99
153,148
154,10
155,7
156,126
157,66
159,1
160,13
163,46
164,42
165,45
166,8
167,26
168,21
169,46
170,41
173,11
175,112
176,28
178,25
179,4
181,19
182,2
183,52
185,3
186,3
188,54
189,12
191,31
195,25
196,7
197,5
198,99
199,6
200,118
201,27
202,37
203,10
204,6
206,4
207,34
208,14
209,151
210,3
212,110
213,8
214,19
217,5
218,117
219,3
221,86
223,12
224,11
226,3
227,12
228,30
229,12
231,11
232,57
233,31
234,8
237,53
238,31
239,15
241,9
242,1
243,13
244,6
245,13
246,44
247,1
249,6
250,100
251,25
253,7
254,145
255,26
256,160
257,6
259,6
263,50
264,10
265,100
266,61
267,32
268,23
270,4
271,110
276,28
277,23
282,40
284,38
285,11
286,28
287,22
289,57
290,25
293,32
294,26
295,92
296,20
297,71
298,6
299,2
300,54
301,167
302,5
304,30
306,2
307,45
308,29
309,36
310,28
311,34
312,34
313,25
314,1
317,49
318,8
320,5
321,49
323,49
328,23
330,121
331,2
335,14
336,46
337,11
338,6
339,29
340,16
341,65
343,10
344,33
345,17
346,35
347,16
348,25
350,1
351,70
352,15
353,10
357,34
358,3
359,30
360,35
361,23
362,14
363,3
368,17
370,85
372,23
373,99
375,51
376,4
377,5
379,2
380,40
381,54
382,50
383,29
384,6
386,31
387,81
389,53
390,24
391,46
392,67
393,4
395,39
396,27
398,4
399,83
400,3
402,10
403,7
404,14
405,70
407,35
409,2
411,68
412,102
413,54
414,114
415,16
416,105
417,92
418,21
419,12
422,7
424,30
425,11
426,57
427,4
428,36
429,32
431,90
432,109
433,34
435,3
438,112
440,32
441,50
442,40
443,63
444,2
445,6
447,11
448,6
449,104
450,19
452,40
453,30
454,27
455,33
456,23
457,5
458,10
460,40
461,11
463,18
465,12
466,7
467,22
468,24
469,3
470,17
471,12
474,52
475,8
476,56
479,16
481,57
482,8
483,45
484,45
485,8
486,35
487,120
490,62
491,118
493,68
495,41
496,25
497,102
499,82
500,1
501,20
502,22
504,51
506,39
507,38
508,61
510,60
511,31
512,71
513,2
515,83
516,87
518,10
521,67
522,48
523,124
524,13
526,92
528,21
529,4
530,30
532,58
533,20
534,82
536,33
537,3
538,11
539,22
540,70
541,16
543,14
544,19
545,106
546,14
547,29
548,33
550,20
552,30
555,36
556,33
558,148
559,6
561,25
562,58
563,19
565,79
566,45
569,69
571,62
572,29
573,59
574,54
576,74
578,56
581,7
582,27
584,5
586,38
587,19
588,91
590,26
591,71
592,19
593,56
594,39
596,61
597,7
600,11
602,3
604,35
606,39
607,24
608,19
610,16
612,8
613,1
616,17
617,28
618,187
619,2
620,3
623,11
624,110
625,55
627,79
628,41
629,18
630,214
631,72
632,30
633,32
635,58
636,30
637,78
638,27
639,12
640,46
642,22
643,27
644,52
645,13
646,50
647,27
648,4
649,77
651,47
652,52
653,13
654,4
655,38
656,8
657,24
660,28
661,4
662,81
663,11
664,63
665,16
666,19
667,5
668,14
670,3
671,55
672,11
674,37
676,9
677,40
678,14
679,43
680,12
682,9
683,4
684,11
686,46
687,37
688,11
689,173
690,11
691,4
692,12
693,50
698,141
703,30
704,22
705,124
706,20
708,49
709,50
710,27
712,47
713,100
715,61
716,1
718,42
721,104
722,7
723,48
725,139
727,117
728,43
729,35
734,14
735,40
736,18
737,67
738,22
739,1
740,40
742,24
743,18
744,4
745,24
746,2
748,7
749,10
751,27
752,49
753,41
755,32
757,58
758,71
760,49
761,6
762,18
763,11
764,55
765,86
766,89
769,39
770,4
772,7
773,8
774,23
776,19
777,8
778,46
780,36
781,5
782,3
783,15
787,15
790,34
791,18
792,19
793,10
794,143
795,8
796,24
797,39
800,2
802,64
804,64
805,28
806,38
807,16
808,7
810,118
811,4
812,209
813,66
814,17
819,5
822,1
823,5
826,37
827,6
828,8
829,58
830,25
833,11
835,26
836,19
838,22
839,39
841,2
842,56
843,12
844,17
845,7
848,74
850,47
851,7
852,90
853,42
854,14
855,7
856,138
857,5
858,8
859,100
860,32
862,25
863,32
864,6
865,51
866,5
867,38
868,55
869,3
871,7
873,9
874,16
875,37
877,17
878,12
880,44
882,30
884,32
885,3
887,11
891,9
892,56
893,14
894,6
895,51
896,13
898,7
899,16
900,105
901,6
902,37
903,1
904,11
906,46
907,13
908,22
910,16
912,20
913,45
914,98
915,54
916,11
917,12
918,42
919,83
920,10
921,14
922,2
924,3
925,5
926,7
927,79
929,5
930,2
933,21
937,12
938,17
939,69
940,22
941,15
943,4
946,37
947,16
948,15
949,36
950,11
951,27
952,49
954,8
957,5
958,23
959,3
960,34
961,44
962,15
963,16
964,33
965,11
966,42
967,16
968,72
969,13
970,9
973,7
975,10
976,56
977,55
978,8
979,60
980,18
982,58
984,46
985,38
986,98
989,93
990,45
991,51
992,27
993,58
994,26
996,89
997,75
998,8
1000,20
1002,108
1003,22
1004,28
1005,28
1007,7
1008,42
1009,73
1012,27
1013,38
1014,9
1015,12
1018,51
1019,23
1020,102
1021,20
1022,61
1023,2
1025,83
1028,24
1030,44
1031,34
1032,7
1033,18
1034,62
1036,78
1037,11
1040,14
1043,45
1044,26
1045,4
1047,2
1048,16
1049,8
1051,39
1052,85
1053,27
1055,34
1056,31
1057,40
1058,61
1060,9
1063,11
1064,17
1065,9
1066,4
1067,15
1068,11
1069,77
1073,61
1077,2
1078,26
1079,55
1080,42
1081,11
1082,13
1083,16
1086,36
1088,24
1090,24
1092,69
1093,36
1094,41
1095,32
1096,40
1097,73
1098,21
1099,16
1100,76
1101,25
1102,10
1103,69
1104,76
1106,56
1107,41
1108,6
1110,7
1111,33
1114,25
1115,86
1116,102
1117,8
1118,42
1119,15
1120,18
1121,2
1122,15
1123,15
1124,68
1125,15
1127,42
1129,26
1130,23
1131,29
1134,43
1135,124
1136,83
1137,9
1138,35
1139,9
1140,259
1141,27
1143,13
1144,246
1145,41
1146,30
1147,9
1148,31
1150,8
1151,13
1153,6
1154,24
1155,14
1156,79
1157,23
1158,3
1159,32
1165,61
1166,161
1167,26
1169,12
1170,19
1171,32
1172,41
1176,37
1177,36
1179,53
1180,7
1181,20
1182,15
1185,63
1187,99
1190,21
1192,34
1194,30
1196,100
1197,48
1198,19
1199,39
1200,26
1201,9
1202,103
1207,40
1208,41
1211,39
1213,4
1214,10
1215,22
1216,14
1217,10
1218,100
1219,9
1220,137
1221,12
1222,18
1223,10
1224,8
1226,10
1229,14
1230,6
1231,107
1232,93
1233,21
1234,140
1235,50
1237,3
1238,56
1239,39
1240,38
1241,25
1242,2
1243,59
1245,13
1246,57
1250,14
1251,305
1253,1
1254,10
1255,64
1256,14
1257,8
1258,132
1259,55
1261,20
1265,20
1266,32
1268,11
1270,44
1271,36
1273,139
1274,33
1276,30
1277,1
1280,27
1281,2
1283,67
1285,4
1288,61
1289,4
1290,52
1292,32
1293,60
1294,40
1295,15
1297,34
1299,6
1301,51
1302,24
1303,40
1304,42
1307,73
1308,85
1309,40
1310,5
1311,119
1312,41
1314,121
1315,45
1316,13
1317,86
1318,30
1319,2
1320,55
1323,50
1325,167
1327,58
1328,38
1329,74
1331,1
1333,21
1335,2
1336,12
1337,9
1338,14
1339,38
1340,61
1341,54
1343,6
1345,108
1347,5
1348,12
1349,41
1352,23
1353,62
1354,12
1357,39
1359,2
1362,27
1363,22
1365,20
1368,113
1369,54
1370,20
1371,3
1372,1
1373,3
1374,18
1375,9
1376,16
1377,48
1379,31
1381,60
1383,47
1384,71
1385,56
1387,138
1389,53
1390,58
1391,23
1392,40
1395,21
1397,34
1399,15
1401,28
1405,90
1406,44
1407,10
1409,42
1410,16
1411,51
1413,99
1415,90
1416,1
1417,40
1418,24
1419,2
1420,13
1421,75
1422,31
1423,13
1424,7
1426,103
1427,55
1428,66
1429,59
1431,4
1433,43
1434,34
1436,22
1437,14
1438,41
1439,42
1442,68
1443,52
1445,39
1446,47
1447,16
1448,66
1450,16
1453,78
1456,36
1457,2
1459,108
1460,16
1461,21
1463,68
1464,95
1465,8
1466,21
1467,45
1468,39
1469,19
1470,8
1471,7
1473,35
1474,16
1475,45
1476,5
1477,13
1480,21
1482,19
1483,3
1489,27
1490,32
1491,70
1492,6
1495,91
1496,9
1497,20
1498,28
1499,76
1500,19
1501,58
1505,28
1506,470
1507,53
1508,11
1509,44
1510,69
1511,33
1512,4
1513,3
1514,53
1515,3
1516,4
1517,26
1518,72
1520,57
1521,47
1523,78
1524,25
1527,18
1528,130
1529,104
1530,11
1531,25
1532,28
1533,87
1534,64
1537,6
1538,61
1540,114
1544,28
1546,83
1547,23
1548,162
1549,35
1550,24
1551,1
1552,18
1555,19
1556,15
1558,6
1559,56
1560,12
1561,9
1562,14
1564,58
1565,31
1566,3
1568,1
1569,22
1570,22
1571,16
1572,111
1573,30
1574,10
1576,50
1577,3
1578,86
1579,18
1581,19
1582,13
1584,6
1585,118
1588,37
1589,11
1591,10
1592,16
1593,50
1595,22
1596,6
1597,28
1598,23
1599,34
1600,94
1601,21
1602,12
1604,74
1605,17
1606,49
1607,72
1609,29
1610,28
1611,59
1612,40
1614,5
1618,18
1620,57
1621,5
1624,31
1625,45
1626,42
1628,21
1629,22
1630,2
1633,19
1636,9
1640,1
1641,11
1642,41
1643,8
1644,4
1645,68
1646,99
1647,10
1649,8
1651,23
1652,58
1653,117
1654,6
1656,14
1657,23
1658,9
1659,27
1660,11
1663,44
1665,56
1666,65
1668,7
1669,48
1670,18
1671,22
1673,28
1674,33
1675,44
1681,6
1682,3
1683,34
1684,5
1690,57
1691,35
1694,31
1697,9
1698,41
1700,41
1701,42
1702,14
1703,5
1704,12
1705,8
1707,7
1709,12
1710,7
1711,51
1712,21
1715,11
1718,39
1719,5
1720,15
1721,37
1722,15
1724,23
1725,6
1727,11
1729,137
1730,169
1731,20
1732,4
1733,31
1734,13
1735,10
1736,23
1737,9
1738,13
1739,15
1740,5
1741,37
1744,232
1745,10
1748,19
1749,7
1750,79
1751,22
1752,34
1753,25
1756,2
1757,11
1759,29
1760,32
1761,31
1762,96
1764,14
1765,63
1766,13
1767,76
1768,44
1769,20
1770,17
1772,13
1773,36
1774,12
1775,151
1776,49
1777,10
1778,11
1779,9
1781,50
1782,19
1783,93
1784,40
1785,110
1786,59
1787,19
1790,12
1792,18
1793,99
1794,64
1795,25
1796,3
1798,102
1799,13
1800,93
1801,51
1802,88
1803,5
1805,25
1807,37
1808,37
1810,27
1811,12
1813,46
1815,1
1817,41
1819,18
1820,13
1821,95
1823,85
1825,11
1827,15
1829,7
1830,52
1831,68
1832,3
1833,55
1836,3
1837,78
